yr,gid,total_pop
2021,다사382241,
2020,다사382241,
2019,다사382241,
2018,다사382241,
2022,다사382241,
2021,다사382234,
2020,다사382234,
2019,다사382234,
2018,다사382234,
2022,다사382234,
2021,다사452311,
2020,다사452311,
2019,다사452311,
2018,다사452311,
2022,다사452311,
2021,다사456281,
2020,다사456281,
2019,다사456281,
2018,다사456281,
2022,다사456281,
2021,다사414279,
2020,다사414279,
2019,다사414279,
2018,다사414279,
2022,다사414279,
2021,다사354231,
2020,다사354231,
2019,다사354231,
2018,다사354231,
2022,다사354231,
2021,다사473224,
2020,다사473224,
2019,다사473224,
2018,다사473224,
2022,다사473224,
2021,다사441297,
2020,다사441297,
2019,다사441297,
2018,다사441297,
2022,다사441297,
2021,다사361223,
2020,다사361223,
2019,다사361223,
2018,다사361223,
2022,다사361223,
2021,다사359222,
2020,다사359222,
2019,다사359222,
2018,다사359222,
2022,다사359222,
2021,다사412268,
2020,다사412268,
2019,다사412268,
2018,다사412268,
2022,다사412268,
2021,다사464288,
2020,다사464288,
2019,다사464288,
2018,다사464288,
2022,다사464288,
2021,다사441211,
2020,다사441211,
2019,다사441211,
2018,다사441211,
2022,다사441211,
2021,다사349254,
2020,다사349254,
2019,다사349254,
2018,다사349254,
2022,다사349254,
2021,다사422279,
2020,다사422279,
2019,다사422279,
2018,다사422279,
2022,다사422279,
2021,다사467221,
2020,다사467221,
2019,다사467221,
2018,다사467221,
2022,다사467221,
2021,다사413206,
2020,다사413206,
2019,다사413206,
2018,다사413206,
2022,다사413206,
2021,다사389245,
2020,다사389245,
2019,다사389245,
2018,다사389245,
2022,다사389245,
2021,다사433202,
2020,다사433202,
2019,다사433202,
2018,다사433202,
2022,다사433202,
2021,다사461231,
2020,다사461231,
2019,다사461231,
2018,다사461231,
2022,다사461231,
2021,다사449303,
2020,다사449303,
2019,다사449303,
2018,다사449303,
2022,다사449303,
2021,다사453234,
2020,다사453234,
2019,다사453234,
2018,다사453234,
2022,다사453234,
2021,다사347233,
2020,다사347233,
2019,다사347233,
2018,다사347233,
2022,다사347233,
2021,다사359259,
2020,다사359259,
2019,다사359259,
2018,다사359259,
2022,다사359259,
2021,다사439289,
2020,다사439289,
2019,다사439289,
2018,다사439289,
2022,다사439289,
2021,다사400225,
2020,다사400225,
2019,다사400225,
2018,다사400225,
2022,다사400225,
2021,다사366238,
2020,다사366238,
2019,다사366238,
2018,다사366238,
2022,다사366238,
2021,다사441243,
2020,다사441243,
2019,다사441243,
2018,다사441243,
2022,다사441243,
2021,다사455206,
2020,다사455206,
2019,다사455206,
2018,다사455206,
2022,다사455206,
2021,다사396217,
2020,다사396217,
2019,다사396217,
2018,다사396217,
2022,다사396217,
2021,다사446207,
2020,다사446207,
2019,다사446207,
2018,다사446207,
2022,다사446207,
2021,다사382237,
2020,다사382237,
2019,다사382237,
2018,다사382237,
2022,다사382237,
2021,다사392246,
2020,다사392246,
2019,다사392246,
2018,다사392246,
2022,다사392246,
2021,다사373239,
2020,다사373239,
2019,다사373239,
2018,다사373239,
2022,다사373239,
2021,다사350255,
2020,다사350255,
2019,다사350255,
2018,다사350255,
2022,다사350255,
2021,다사419245,
2020,다사419245,
2019,다사419245,
2018,다사419245,
2022,다사419245,
2021,다사380261,
2020,다사380261,
2019,다사380261,
2018,다사380261,
2022,다사380261,
2021,다사455232,
2020,다사455232,
2019,다사455232,
2018,다사455232,
2022,다사455232,
2021,다사478242,
2020,다사478242,
2019,다사478242,
2018,다사478242,
2022,다사478242,
2021,다사477240,
2020,다사477240,
2019,다사477240,
2018,다사477240,
2022,다사477240,
2021,다사347249,
2020,다사347249,
2019,다사347249,
2018,다사347249,
2022,다사347249,
2021,다사445246,
2020,다사445246,
2019,다사445246,
2018,다사445246,
2022,다사445246,
2021,다사413210,
2020,다사413210,
2019,다사413210,
2018,다사413210,
2022,다사413210,
2021,다사431259,
2020,다사431259,
2019,다사431259,
2018,다사431259,
2022,다사431259,
2021,다사429232,
2020,다사429232,
2019,다사429232,
2018,다사429232,
2022,다사429232,
2021,다사467227,
2020,다사467227,
2019,다사467227,
2018,다사467227,
2022,다사467227,
2021,다사416251,
2020,다사416251,
2019,다사416251,
2018,다사416251,
2022,다사416251,
2021,다사413281,
2020,다사413281,
2019,다사413281,
2018,다사413281,
2022,다사413281,
2021,다사377226,
2020,다사377226,
2019,다사377226,
2018,다사377226,
2022,다사377226,
2021,다사460283,
2020,다사460283,
2019,다사460283,
2018,다사460283,
2022,다사460283,
2021,다사343254,
2020,다사343254,
2019,다사343254,
2018,다사343254,
2022,다사343254,
2021,다사339241,
2020,다사339241,
2019,다사339241,
2018,다사339241,
2022,다사339241,
2021,다사332238,
2020,다사332238,
2019,다사332238,
2018,다사332238,
2022,다사332238,
2021,다사343239,
2020,다사343239,
2019,다사343239,
2018,다사343239,
2022,다사343239,
2021,다사367267,
2020,다사367267,
2019,다사367267,
2018,다사367267,
2022,다사367267,
2021,다사405223,
2020,다사405223,
2019,다사405223,
2018,다사405223,
2022,다사405223,
2021,다사404207,
2020,다사404207,
2019,다사404207,
2018,다사404207,
2022,다사404207,
2021,다사391256,
2020,다사391256,
2019,다사391256,
2018,다사391256,
2022,다사391256,
2021,다사486227,
2020,다사486227,
2019,다사486227,
2018,다사486227,
2022,다사486227,
2021,다사362238,
2020,다사362238,
2019,다사362238,
2018,다사362238,
2022,다사362238,
2021,다사352258,
2020,다사352258,
2019,다사352258,
2018,다사352258,
2022,다사352258,
2021,다사351232,
2020,다사351232,
2019,다사351232,
2018,다사351232,
2022,다사351232,
2021,다사409228,
2020,다사409228,
2019,다사409228,
2018,다사409228,
2022,다사409228,
2021,다사360246,
2020,다사360246,
2019,다사360246,
2018,다사360246,
2022,다사360246,
2021,다사393248,
2020,다사393248,
2019,다사393248,
2018,다사393248,
2022,다사393248,
2021,다사364241,
2020,다사364241,
2019,다사364241,
2018,다사364241,
2022,다사364241,
2021,다사339231,
2020,다사339231,
2019,다사339231,
2018,다사339231,
2022,다사339231,
2021,다사419272,
2020,다사419272,
2019,다사419272,
2018,다사419272,
2022,다사419272,
2021,다사398223,
2020,다사398223,
2019,다사398223,
2018,다사398223,
2022,다사398223,
2021,다사335255,
2020,다사335255,
2019,다사335255,
2018,다사335255,
2022,다사335255,
2021,다사445234,
2020,다사445234,
2019,다사445234,
2018,다사445234,
2022,다사445234,
2021,다사465220,
2020,다사465220,
2019,다사465220,
2018,다사465220,
2022,다사465220,
2021,다사440242,
2020,다사440242,
2019,다사440242,
2018,다사440242,
2022,다사440242,
2021,다사328245,
2020,다사328245,
2019,다사328245,
2018,다사328245,
2022,다사328245,
2021,다사424242,
2020,다사424242,
2019,다사424242,
2018,다사424242,
2022,다사424242,
2021,다사487213,
2020,다사487213,
2019,다사487213,
2018,다사487213,
2022,다사487213,
2021,다사343237,
2020,다사343237,
2019,다사343237,
2018,다사343237,0.0
2022,다사343237,
2021,다사405296,
2020,다사405296,
2019,다사405296,
2018,다사405296,
2022,다사405296,
2021,다사344251,
2020,다사344251,
2019,다사344251,
2018,다사344251,
2022,다사344251,
2021,다사350262,
2020,다사350262,
2019,다사350262,
2018,다사350262,
2022,다사350262,
2021,다사343255,
2020,다사343255,
2019,다사343255,
2018,다사343255,
2022,다사343255,
2021,다사386247,
2020,다사386247,
2019,다사386247,
2018,다사386247,
2022,다사386247,
2021,다사378251,
2020,다사378251,
2019,다사378251,
2018,다사378251,
2022,다사378251,
2021,다사404244,
2020,다사404244,
2019,다사404244,
2018,다사404244,
2022,다사404244,
2021,다사415210,
2020,다사415210,
2019,다사415210,
2018,다사415210,
2022,다사415210,
2021,다사428249,
2020,다사428249,
2019,다사428249,
2018,다사428249,
2022,다사428249,
2021,다사459296,
2020,다사459296,
2019,다사459296,
2018,다사459296,
2022,다사459296,
2021,다사367258,
2020,다사367258,
2019,다사367258,
2018,다사367258,
2022,다사367258,
2021,다사378269,
2020,다사378269,
2019,다사378269,
2018,다사378269,
2022,다사378269,
2021,다사462284,
2020,다사462284,
2019,다사462284,
2018,다사462284,
2022,다사462284,
2021,다사349268,
2020,다사349268,
2019,다사349268,
2018,다사349268,
2022,다사349268,
2021,다사399235,
2020,다사399235,
2019,다사399235,
2018,다사399235,
2022,다사399235,
2021,다사470214,
2020,다사470214,
2019,다사470214,
2018,다사470214,
2022,다사470214,
2021,다사455205,
2020,다사455205,
2019,다사455205,
2018,다사455205,
2022,다사455205,
2021,다사497226,
2020,다사497226,
2019,다사497226,
2018,다사497226,
2022,다사497226,
2021,다사365228,
2020,다사365228,
2019,다사365228,
2018,다사365228,0.0
2022,다사365228,
2021,다사388270,
2020,다사388270,
2019,다사388270,
2018,다사388270,
2022,다사388270,
2021,다사427276,
2020,다사427276,
2019,다사427276,
2018,다사427276,
2022,다사427276,
2021,다사472243,
2020,다사472243,
2019,다사472243,
2018,다사472243,
2022,다사472243,
2021,다사414272,
2020,다사414272,
2019,다사414272,
2018,다사414272,
2022,다사414272,
2021,다사342268,
2020,다사342268,
2019,다사342268,
2018,다사342268,
2022,다사342268,
2021,다사411262,
2020,다사411262,
2019,다사411262,
2018,다사411262,
2022,다사411262,
2021,다사456240,
2020,다사456240,
2019,다사456240,
2018,다사456240,
2022,다사456240,
2021,다사404290,0.0
2020,다사404290,0.0
2019,다사404290,0.0
2018,다사404290,0.0
2022,다사404290,
2021,다사416256,
2020,다사416256,
2019,다사416256,
2018,다사416256,
2022,다사416256,
2021,다사401276,
2020,다사401276,
2019,다사401276,
2018,다사401276,
2022,다사401276,
2021,다사473225,
2020,다사473225,
2019,다사473225,
2018,다사473225,
2022,다사473225,
2021,다사373251,
2020,다사373251,
2019,다사373251,
2018,다사373251,
2022,다사373251,
2021,다사446267,
2020,다사446267,
2019,다사446267,
2018,다사446267,
2022,다사446267,
2021,다사459215,
2020,다사459215,
2019,다사459215,
2018,다사459215,
2022,다사459215,
2021,다사401258,
2020,다사401258,
2019,다사401258,
2018,다사401258,
2022,다사401258,
2021,다사440284,
2020,다사440284,
2019,다사440284,
2018,다사440284,
2022,다사440284,
2021,다사411283,
2020,다사411283,
2019,다사411283,
2018,다사411283,
2022,다사411283,
2021,다사457236,
2020,다사457236,
2019,다사457236,
2018,다사457236,
2022,다사457236,
2021,다사340241,
2020,다사340241,
2019,다사340241,
2018,다사340241,
2022,다사340241,
2021,다사496221,
2020,다사496221,
2019,다사496221,0.0
2018,다사496221,
2022,다사496221,
2021,다사366250,
2020,다사366250,
2019,다사366250,
2018,다사366250,
2022,다사366250,
2021,다사415220,
2020,다사415220,
2019,다사415220,
2018,다사415220,
2022,다사415220,
2021,다사402277,
2020,다사402277,
2019,다사402277,
2018,다사402277,
2022,다사402277,
2021,다사378228,
2020,다사378228,
2019,다사378228,
2018,다사378228,
2022,다사378228,
2021,다사413269,
2020,다사413269,
2019,다사413269,
2018,다사413269,
2022,다사413269,
2021,다사413287,
2020,다사413287,
2019,다사413287,
2018,다사413287,
2022,다사413287,
2021,다사348247,
2020,다사348247,
2019,다사348247,
2018,다사348247,
2022,다사348247,
2021,다사353251,0.0
2020,다사353251,0.0
2019,다사353251,0.0
2018,다사353251,0.0
2022,다사353251,
2021,다사377284,
2020,다사377284,
2019,다사377284,
2018,다사377284,
2022,다사377284,
2021,다사457234,
2020,다사457234,
2019,다사457234,
2018,다사457234,
2022,다사457234,
2021,다사441248,
2020,다사441248,
2019,다사441248,
2018,다사441248,
2022,다사441248,
2021,다사376222,
2020,다사376222,
2019,다사376222,
2018,다사376222,
2022,다사376222,
2021,다사347241,
2020,다사347241,
2019,다사347241,
2018,다사347241,
2022,다사347241,
2021,다사357271,
2020,다사357271,
2019,다사357271,
2018,다사357271,
2022,다사357271,
2021,다사365264,
2020,다사365264,
2019,다사365264,
2018,다사365264,
2022,다사365264,
2021,다사420200,
2020,다사420200,
2019,다사420200,
2018,다사420200,
2022,다사420200,
2021,다사420242,
2020,다사420242,
2019,다사420242,
2018,다사420242,
2022,다사420242,
2021,다사445297,
2020,다사445297,0.0
2019,다사445297,0.0
2018,다사445297,0.0
2022,다사445297,
2021,다사388275,
2020,다사388275,
2019,다사388275,
2018,다사388275,
2022,다사388275,
2021,다사413290,
2020,다사413290,
2019,다사413290,
2018,다사413290,
2022,다사413290,
2021,다사465246,
2020,다사465246,
2019,다사465246,
2018,다사465246,
2022,다사465246,
2021,다사422242,
2020,다사422242,
2019,다사422242,
2018,다사422242,
2022,다사422242,
2021,다사428286,
2020,다사428286,
2019,다사428286,
2018,다사428286,
2022,다사428286,
2021,다사445269,
2020,다사445269,
2019,다사445269,
2018,다사445269,
2022,다사445269,
2021,다사432246,
2020,다사432246,
2019,다사432246,
2018,다사432246,
2022,다사432246,
2021,다사424251,
2020,다사424251,
2019,다사424251,
2018,다사424251,
2022,다사424251,
2021,다사373235,
2020,다사373235,
2019,다사373235,
2018,다사373235,
2022,다사373235,
2021,다사443266,
2020,다사443266,
2019,다사443266,
2018,다사443266,
2022,다사443266,
2021,다사339232,
2020,다사339232,
2019,다사339232,
2018,다사339232,
2022,다사339232,
2021,다사476220,
2020,다사476220,
2019,다사476220,
2018,다사476220,
2022,다사476220,
2021,다사455273,
2020,다사455273,
2019,다사455273,
2018,다사455273,
2022,다사455273,
2021,다사407279,
2020,다사407279,
2019,다사407279,
2018,다사407279,
2022,다사407279,
2021,다사375272,
2020,다사375272,
2019,다사375272,
2018,다사375272,
2022,다사375272,
2021,다사431280,0.0
2020,다사431280,0.0
2019,다사431280,0.0
2018,다사431280,0.0
2022,다사431280,
2021,다사337250,
2020,다사337250,
2019,다사337250,
2018,다사337250,
2022,다사337250,
2021,다사426197,
2020,다사426197,
2019,다사426197,
2018,다사426197,
2022,다사426197,
2021,다사370255,
2020,다사370255,
2019,다사370255,
2018,다사370255,
2022,다사370255,
2021,다사410225,
2020,다사410225,
2019,다사410225,
2018,다사410225,
2022,다사410225,
2021,다사452233,
2020,다사452233,
2019,다사452233,
2018,다사452233,
2022,다사452233,
2021,다사499216,
2020,다사499216,
2019,다사499216,
2018,다사499216,
2022,다사499216,
2021,다사407218,
2020,다사407218,
2019,다사407218,
2018,다사407218,
2022,다사407218,
2021,다사456242,
2020,다사456242,
2019,다사456242,
2018,다사456242,
2022,다사456242,
2021,다사475248,
2020,다사475248,
2019,다사475248,
2018,다사475248,
2022,다사475248,
2021,다사376223,
2020,다사376223,
2019,다사376223,
2018,다사376223,
2022,다사376223,
2021,다사401248,
2020,다사401248,
2019,다사401248,
2018,다사401248,
2022,다사401248,
2021,다사429276,
2020,다사429276,
2019,다사429276,
2018,다사429276,
2022,다사429276,
2021,다사361230,
2020,다사361230,
2019,다사361230,
2018,다사361230,
2022,다사361230,
2021,다사448229,
2020,다사448229,
2019,다사448229,
2018,다사448229,
